p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Zfp397	0.631995277317695	0.473317144892247	0.75	0.667	1
Stimate	0.63208387401329	0.840976478877178	0.75	0.444	1
Sec13	0.632213949240568	0.394531843844202	1	0.889	1
Cep164	0.632678002225539	0.710493382805015	1	0.333	1
Scp2	0.632846936326829	0.280483376590011	1	1	1
Mphosph8	0.632938603621364	0.460973783445703	1	0.778	1
Fntb	0.632962932126521	0.584962500721156	0.75	0.444	1
Dag1	0.633394117482115	0.466906739199444	1	0.778	1
Rrp9	0.633724622396514	-0.352301743930881	1	1	1
Lst1	0.633821927805575	0.404390255079335	0.5	0.333	1
Inppl1	0.633994013110573	0.828888083607246	0.75	0.222	1
Cdk16	0.634013574024814	-0.494890806968058	0.5	1	1
Tent4b	0.634068233836913	-0.546282032557096	0.75	0.667	1
Vsir	0.634407642692092	1.24392558288609	0.5	0.333	1
Mrps30	0.634976006452042	0.448026855365048	0.75	1	1
Tceal8	0.635021214520057	0.626782676415783	1	0.333	1
Katnbl1	0.635374435466437	0.649092838140872	0.75	0.333	1
Recql5	0.635444334199355	-0.896746038202976	0.5	0.556	1
Dpp9	0.635912279876297	0.500073603134643	1	0.667	1
Gm10033	0.635978655572747	-0.467504919172979	0.5	0.444	1
Spin1	0.636212004378411	0.263034405833794	1	0.889	1
Chchd6	0.636276034904776	0.80314267077069	0.75	0.333	1
Znhit3	0.636332444894151	0.371558862611963	1	0.556	1
Timp1	0.636418555577923	-0.807449939348835	1	0.556	1
Pou2f1	0.636529282999214	-0.395672174411912	1	0.778	1
Zcchc7	0.636574684433578	0.338679459176687	1	1	1
Zbtb1	0.63674084901677	0.659730269123128	0.75	0.444	1
Ly96	0.636774933140564	0.629356620079609	0.75	0.556	1
Adgrg6	0.636808649739737	0.584962500721157	0.75	0.556	1
Med21	0.636865202477185	0.293499686560844	1	0.889	1
Hbs1l	0.636916811690784	-0.590887334678262	0.5	0.778	1
Ing3	0.637360951629954	0.517848304862619	0.75	0.444	1
Pogk	0.637733107640789	0.437858206688945	0.75	0.778	1
Thop1	0.637780751824934	-0.523097245136297	0.5	0.778	1
Tpgs1	0.638069671967725	-0.625255206669189	0.5	0.556	1
Donson	0.638571048722936	-0.618570893363976	1	0.667	1
Trappc3	0.638606519712404	0.483082886701943	0.75	0.778	1
B9d2	0.638607683675177	0.467126010427299	1	0.778	1
Pfkp	0.638692889846022	-0.296540736643534	1	1	1
Trak1	0.638832980942542	-0.406267289651112	1	1	1
Zfp523	0.639189723772922	-0.652432083954539	0.75	0.667	1
Gm5708	0.639447971048265	0.404390255079335	0.5	0.333	1
Srp68	0.639752732705251	-0.444421306059938	0.75	0.889	1
Nek9	0.639848492163643	-0.460125388807382	1	0.778	1
Ube2z	0.640052669427258	0.34799236989426	1	1	1
Psmf1	0.640375682387528	0.698619282516723	0.75	0.667	1
Dnajb11	0.640415480489074	-0.313592235719298	0.75	1	1
Sirpa	0.640549318098002	0.289885625483225	1	1	1
Tor1aip1	0.640600311140714	-0.425684743478352	1	0.778	1
Pdcd6ip	0.640602738608493	-0.368494913341813	1	0.889	1
Crat	0.64061454392995	0.793361649978105	0.75	0.444	1
Zfp251	0.640682978984923	-0.712718047919529	0.25	0.556	1
Idh3b	0.640949436893177	0.368906036168707	1	0.889	1
Runx3	0.641051799732615	-0.275385508950333	1	1	1
Zbtb8os	0.641117924971163	-0.297201008984985	0.75	0.778	1
Acad8	0.641408666819712	0.831508783766381	0.75	0.444	1
Arfip2	0.641488995260308	-0.43535748365844	1	0.889	1
Nmi	0.641588275815094	-0.58009674554934	0.5	0.444	1
Ccnl1	0.641741862780431	-0.348695004450148	1	0.889	1
Cytip	0.642034079943295	-0.289506617194985	1	1	1
Hip1	0.642220262446832	-1.01449956969511	0.25	0.444	1
Cops4	0.642308714138533	-0.275074735852399	1	1	1
Golgb1	0.642378845533154	-0.398735686949744	1	0.889	1
Prps2	0.64257081797619	0.46070439775901	1	0.889	1
Dpy19l4	0.642648053175559	-0.567040592723894	0.75	0.444	1
Fbxo22	0.642985632496857	0.647503966789869	0.75	0.556	1
Zdhhc16	0.643224906775068	-0.58009674554934	0.5	0.444	1
Sos2	0.643370999520698	-0.493040011280117	0.5	0.667	1
Agtrap	0.643398831658979	0.432959407276106	1	0.889	1
Ube2r2	0.643447243011043	-0.323614471515249	1	1	1
Rnf130	0.643695536753388	-0.484578432531921	0.5	0.889	1
Sp3	0.644203647782545	0.41723505498309	1	0.778	1
Gm9844	0.644284353418472	-0.263034405833794	0.75	0.667	1
C130050O18Rik	0.644816856061815	-0.89616418901546	0.5	0.333	1
Rubcnl	0.644821737280021	-0.645043104725167	0.5	0.667	1
Gdi1	0.645008579172919	0.506208389306744	0.75	0.889	1
Lmo2	0.645309464698737	-0.99626728112367	0.5	0.444	1
Etaa1	0.645509339595195	0.50941146771398	1	0.444	1
Mical3	0.646132286292078	-0.637429920615292	1	0.778	1
Mrtfa	0.646237988455608	-0.532275174563217	1	0.778	1
Zscan29	0.646340641592237	0.754887502163468	0.5	0.444	1
Msra	0.646486377941746	0.655351828612554	1	0.556	1
Eif2b5	0.647060669527654	-0.460125388807382	1	0.889	1
Usp4	0.647255350315339	0.570748641501456	1	0.667	1
Fam120a	0.647269594641299	-0.316574860393156	1	1	1
Nucb2	0.647438768038855	0.86180270607998	0.75	0.111	1
Rab33a	0.647483749986951	0.906890595608518	0.75	0.111	1
Dcaf10	0.647511759454673	0.641546029087524	0.75	0.556	1
AW549877	0.647520480667687	0.524589882741674	1	0.556	1
Smarcb1	0.64772432566091	-0.311607909623438	1	1	1
Ptrh2	0.647790696418893	0.56953246015155	0.5	0.667	1
Sbds	0.647833437205256	0.411426245726465	1	0.889	1
Cog6	0.648259931033244	0.867362231421882	0.75	0.222	1
Paox	0.648465408310956	0.321928094887362	0.75	0.333	1
Gm48585	0.648898993714294	0.276840205358824	0.75	0.111	1
Gm9164	0.648898993714294	0.276840205358824	0.75	0.111	1
Maip1	0.64899278710945	-0.467504919172979	0.75	0.333	1
Npepl1	0.649511744685869	-0.305494652372548	1	0.889	1
Peli1	0.649541155769815	-0.53051471669878	0.5	0.667	1
Rbm15b	0.64964770125019	0.517848304862619	0.75	0.667	1
Plk4	0.649655747186355	0.818452630940935	0.5	0.333	1
Pold2	0.64967114851491	0.294512637306962	1	1	1
Ier3	0.64977198586622	-0.412263084883639	1	1	1
Card19	0.650023687200228	-0.455516568633914	1	0.889	1
Tns1	0.650168333773526	0.952826879775378	0.5	0.556	1
Trmt5	0.650229041713146	-0.68805599368526	0.25	0.556	1
Tpm1	0.650359656427829	0.343954401217362	1	1	1
Vps4a	0.650481937648756	0.570462931026041	1	0.667	1
Mcts1	0.650575486875801	0.349248700886874	1	0.889	1
Uqcc3	0.650809902032383	-0.35161211913721	0.75	1	1
Ilkap	0.651556173687322	0.479129588709032	1	0.778	1
Vps37c	0.652438856476304	0.504792152037173	0.75	0.778	1
Gm9658	0.652496423575441	0.263034405833794	1	0.222	1
Nr2c2ap	0.652838058833801	-0.415037499278844	0.75	0.556	1
Zfp148	0.653077249009699	0.400044784803371	0.75	0.889	1
Parp2	0.653084014327718	-0.567040592723894	0.75	0.667	1
Vgll4	0.653798161925455	0.562936194391157	0.75	0.667	1
Cers6	0.653886298356084	0.449447530064675	0.75	1	1
Gmip	0.654096879056575	0.578564729523005	1	0.556	1
Gnai3	0.654279194258416	0.294834434005087	1	1	1
Kansl1l	0.654502550256917	0.613531652917927	0.5	0.333	1
Lzic	0.654763533227783	-0.629776348071856	0.75	0.556	1
B3glct	0.655083474355643	-0.830074998557687	0.5	0.333	1
Akirin1	0.655127333939927	-0.337869638756384	0.75	0.889	1
Mrpl22	0.655943439086423	-0.446746359006182	0.75	0.556	1
Pelp1	0.65617788381398	0.35895882583233	0.75	1	1
Ecd	0.656225362049613	-0.514573172829758	0.75	0.778	1
Ube2d2a	0.656337891456797	0.292409007967307	1	0.778	1
Cwc15	0.656608058703574	0.370622351679441	1	0.889	1
5830408C22Rik	0.656618319199691	0.555215157327104	1	0.444	1
Dnaja3	0.656868442232885	-0.50467471176352	1	0.778	1
LTO1	0.657000293246948	-0.518130992242948	0.5	0.667	1
Polr3d	0.657094481586561	0.625604485218502	0.5	0.444	1
Dab2	0.657111122760584	-0.567040592723894	0.75	0.778	1
N4bp3	0.657244044411102	-0.508146903670325	0.5	0.444	1
Mapk9	0.657399643961833	0.457727312425048	0.5	0.889	1
Il4ra	0.657732124912787	-0.352461834373067	1	1	1
Nudt4	0.658088046857373	0.403415131662091	1	0.889	1
Idh3a	0.65816605267009	-0.590887334678262	0.5	0.556	1
Stk25	0.658364910275104	0.46673641926053	1	0.778	1
Lrpprc	0.658442516099849	-0.32798076500962	1	0.889	1
Hspb11	0.658679221876848	-0.415037499278844	0.5	0.444	1
Mlx	0.658764212489881	0.655351828612554	0.75	0.444	1
Kcnk6	0.658798376665787	0.456229186598954	0.75	0.778	1
Dop1a	0.658827965942104	0.508726914894071	0.5	0.778	1
Agl	0.659855665427177	0.818452630940935	0.75	0.222	1
Zfp445	0.659961941857868	0.285402218862249	1	1	1
Mrps18b	0.659985863578099	-0.356143810225275	1	0.778	1
Wdr36	0.660098513771958	-0.489999556960066	0.5	0.889	1
Atrnl1	0.661101464368462	0.517848304862619	0.75	0.778	1
Zdhhc17	0.661295029758042	-0.698830465279435	0.75	0.444	1
Ofd1	0.661600721126312	-0.540568381362703	0.5	0.444	1
Fam160b1	0.661816973591647	0.639410284743533	1	0.444	1
Tnfsf4	0.661988942442531	0.630286491230647	0.75	0.667	1
Prdm4	0.66213716987475	0.68449817427207	0.5	0.333	1
Abl2	0.662267586160667	-0.64565042742026	0.5	0.667	1
Ahctf1	0.662309068280349	-0.685126662646588	0.5	0.667	1
Klf7	0.662563379255265	0.39231742277876	0.5	0.556	1
Dhrs4	0.662786965320762	0.4961532337633	0.75	0.667	1
Rnf213	0.662792220413881	-0.426719304326479	0.75	0.889	1
Rsrc1	0.66285507890282	0.261348029205907	1	1	1
Cars	0.662927559221035	-0.598259323334614	0.5	0.667	1
Xdh	0.663116989146028	0.561115758766788	0.25	0.778	1
Efcab14	0.663336965531438	0.333423733725192	1	0.889	1
Rev1	0.66342224447102	-0.582147485114102	0.5	0.556	1
Slc25a40	0.663454855959924	0.655351828612554	0.5	0.333	1
Bcar1	0.663489664267025	-0.851136614085517	0.5	0.444	1
Ints3	0.663605805945498	-0.562791119722536	0.5	0.778	1
Psenen	0.663667307876525	-0.332575339086871	0.25	0.333	1
Sfr1	0.663810431624441	-0.293249018880801	1	1	1
Cenps	0.664105449890172	-0.57550217147209	0.75	0.444	1
Marchf2	0.664274413275203	-0.3536369546147	1	0.778	1
Zfp780b	0.664832341713821	0.339850002884625	0.5	0.667	1
Spopl	0.664860839085344	0.491853096329675	0.75	0.333	1
Mea1	0.664864161880225	0.390693680299097	1	0.889	1
Phkb	0.665119689885215	-0.523971870832008	1	0.556	1
Stxbp5	0.66531392809106	0.548436624696042	1	0.556	1
Cnot9	0.665324011873941	0.28428532243665	1	1	1
Ehmt1	0.665337758881908	0.353887836284907	0.75	1	1
Anapc1	0.665576148021566	-0.323115009837805	1	1	1
Vps53	0.665652215782873	0.501130909917685	0.75	0.667	1
Bnip3l	0.665910573926296	0.25298074116987	1	1	1
Huwe1	0.665918823318494	0.261348029205907	1	1	1
Frs2	0.66653942606392	-0.557995453120887	1	0.444	1
Napa	0.667291857383227	-0.293920781905983	1	1	1
Ciao1	0.66743190407515	0.637429920615292	0.5	0.667	1
Mdfic	0.667544595988265	-0.415037499278844	0.75	0.778	1
Tada2a	0.667737232609716	-0.696057650586	0.75	0.444	1
Gigyf1	0.6677565169083	-0.398358758132213	0.75	0.778	1
Ift20	0.667787123516493	-0.344648171387446	0.75	0.778	1
Dennd3	0.667964884911372	-0.649502752915867	0.5	0.556	1
Nsd1	0.66805322793254	0.339850002884624	1	1	1
Tob1	0.668082548588202	-0.479167836698559	1	0.556	1
Ccdc43	0.668519190733936	0.535209465524057	1	0.444	1
Jmjd1c	0.668816345656134	0.499232626695272	0.75	0.667	1
Nfyb	0.668963258613412	-0.432111012637785	1	0.667	1
Sbf2	0.669097602119088	0.392317422778761	1	0.889	1
Siah1a	0.669143240785185	0.263034405833794	0.5	0.333	1
Ube2m	0.669339538243489	-0.263034405833794	1	0.889	1
Bptf	0.669583328003869	0.299376252897514	1	0.889	1
Ap4e1	0.669633967616387	0.381429106636024	0.5	0.333	1
Farsa	0.669693941039596	0.395484701857443	1	1	1
U2af1	0.669746790482198	-0.344648171387446	0.25	0.444	1
Gpr157	0.669905307243776	-0.595609744920665	0.5	0.333	1
Cpeb4	0.670268010881879	-0.462343214057201	0.75	0.667	1
Tlcd1	0.670357724369705	-0.590887334678262	0.75	0.556	1
Vamp4	0.670376069431192	0.31194400631474	1	0.889	1
H2-DMb1	0.67041339113142	0.564203940554359	0.75	0.333	1
Mief1	0.670799212885081	-0.453511647093479	0.75	0.778	1
Zdhhc12	0.670883658661469	0.352789058592123	1	0.889	1
Nab1	0.671229946263487	-0.567040592723894	1	0.444	1
Ago3	0.671881029028701	0.346081956596139	1	0.889	1
Lmln	0.671914700990152	-0.637429920615292	0.5	0.444	1
Rpp25l	0.671934625746149	-0.487187285034679	0.75	0.778	1
Pdcd11	0.671950641491859	0.371883830524339	1	1	1
Golga3	0.672263669713775	0.642677998577444	0.75	0.444	1
Sephs1	0.672298122192141	0.432959407276106	0.75	0.889	1
Appl1	0.672358984129727	-0.381870635343645	1	0.778	1
Gm5617	0.672369416241175	-0.521952703195355	0.75	0.444	1
Tbl3	0.672396553520255	-0.500284785897355	1	0.778	1
5031439G07Rik	0.67245414219506	0.424738900471137	0.75	0.889	1
Slc39a14	0.672596563933012	-0.462343214057201	0.5	0.444	1
Hyou1	0.672709099871249	-0.345913138624023	1	0.889	1
Tpk1	0.67277162967477	-0.518130992242947	0.25	0.444	1
Leng8	0.672773950525822	0.428458015041165	1	0.667	1
Slc31a1	0.672837065659852	-0.377140891520315	1	0.889	1
Zfp217	0.672956664731616	0.417852514885898	1	0.778	1
Dusp11	0.672992407176332	-0.379632163147645	1	0.889	1
Bin2	0.673045268449866	-0.637429920615292	0.25	0.556	1
Anapc15	0.673180008453413	-0.301380717483277	1	0.778	1
Metap1	0.673343140314607	-0.351311901668457	1	1	1
Anapc10	0.673389202824436	0.46948528330122	0.5	0.444	1
Letmd1	0.673558763832748	-0.445411148322363	0.75	0.778	1
Vopp1	0.673787194975554	-0.415037499278844	1	0.889	1
Stambpl1	0.674173638336127	-0.582147485114102	1	0.556	1
Nrbp1	0.674272609494909	0.488607436826021	1	0.667	1
Azin2	0.674464580778553	0.506959988719883	0.75	0.444	1
Xrn2	0.674523172516626	-0.335715046617438	1	1	1
Rrp12	0.675049139414574	-0.42701014094492	1	0.778	1
Sox12	0.675339559498058	0.610497592828294	0.5	0.333	1
Nmt2	0.675530840340614	0.352789058592123	1	1	1
Ccl17	0.675798775289278	0.553419208715916	1	0.889	1
Telo2	0.675867687500534	0.650550842348733	0.25	0.556	1
Cish	0.676056030359427	-0.348145615623673	1	1	1
Shc1	0.676206315918977	0.426700416804424	0.75	0.889	1
Cc2d1a	0.676282376214869	0.522226745373194	1	0.444	1
Hlx	0.676411914647925	-0.380272081118167	0.75	0.667	1
Snhg6	0.676417016968351	0.293073232215177	1	0.889	1
Naa35	0.676445579556992	0.491853096329674	0.75	0.778	1
Fzd7	0.676449972034151	-0.525220417029267	0.5	0.667	1
Txnrd2	0.676696668377892	0.877143252214466	0.5	0.333	1
Iscu	0.676784422414333	-0.340269730876872	1	1	1
Gm7962	0.6770281411248	-0.37064337992039	1	0.444	1
Akt1	0.677247606529025	0.306944480550602	1	1	1
Mapk1	0.67746945336559	-0.317426702652421	1	0.889	1
Rpl27	0.677535685166012	0.267222202797227	0.75	1	1
Qrsl1	0.677749664085317	-0.525220417029267	0.75	0.556	1
Klhdc2	0.677818294127	0.609210046967833	0.75	0.444	1
Dusp14	0.678056160823526	0.811471030529836	0.75	0.222	1
Hif1a	0.678070828466876	0.2591923395394	1	1	1
Rad23a	0.678323266343717	0.354008065881284	1	0.889	1
Taf12	0.678516128245699	-0.341720821635922	0.75	1	1
Tagap1	0.67856637511039	0.481869007757052	0.75	0.333	1
Mgat5	0.678617809552486	0.624490864907794	0.25	0.667	1
Dera	0.678853559481736	0.267222202797227	1	0.778	1
Trim44	0.679024985540169	0.499232626695272	0.75	0.667	1
Selenot	0.679025368438275	0.305986551018341	0.75	0.889	1
Gnaq	0.679447732471547	0.256339753259786	1	0.889	1
Mcmbp	0.679472374281016	0.264389685445805	1	0.889	1
Usp47	0.679516191429841	0.445159860881633	1	0.889	1
Fuca2	0.67974015591578	0.452324732143038	0.75	0.778	1
Anks3	0.680787912350319	0.440014164810057	1	0.556	1
Brpf3	0.680880537056039	-0.61595019320484	0.75	0.556	1
Zfp260	0.68088407416798	0.410933100946107	0.75	0.333	1
Mcm8	0.681012694767033	0.432959407276106	0.5	0.333	1
Rev3l	0.681350356045394	-0.300704823799849	1	0.778	1
Phf14	0.681397356586238	0.345011708000404	1	0.889	1
Afg3l2	0.681904305740154	0.312529396885113	1	1	1
Nop9	0.682084810778369	-0.415037499278843	1	0.889	1
Vps26a	0.682131399332357	0.28203536776385	1	0.889	1
Lclat1	0.68216943533855	0.786596361890807	0.75	0.111	1
Ankrd54	0.682549209553062	-0.53051471669878	0.75	0.556	1
Ogfrl1	0.682644191948553	0.527818593617547	0.75	0.667	1
Gm15283	0.682957044271323	0.404390255079335	1	0.444	1
Rnf146	0.683076884482959	-0.557995453120887	0.75	0.444	1
Capn15	0.68332310734634	-0.476438043942987	0.75	0.667	1
Nuak2	0.683491891203618	-0.324063839231354	0.75	1	1
Pars2	0.68387190779951	-0.894205335977403	0.25	0.444	1
Pithd1	0.683977591270181	-0.330503989067176	1	1	1
Gm36486	0.6843143300972	-0.360589715256467	0.25	0.556	1
Slc39a4	0.684475219633298	0.993047239358233	0.75	0.111	1
2700062C07Rik	0.68469645084857	0.500073603134643	0.75	0.444	1
Ftx	0.684966546120716	0.584962500721156	0.75	0.333	1
Glt8d1	0.684994416435951	-0.595609744920665	0.5	0.556	1
Man1a2	0.685082786448322	-0.378043291796642	1	0.889	1
Arhgap1	0.685185083521646	-0.498453507466481	1	0.778	1
Dctd	0.685684011991334	0.62148837674627	0.75	0.556	1
C1galt1	0.68568762169344	0.46948528330122	0.5	0.556	1
Nosip	0.685942615260835	0.39231742277876	1	0.778	1
Plcg2	0.686024122216724	0.38277365010789	0.75	0.889	1
Cemip2	0.686114053910955	-0.534619115031516	0.5	0.667	1
Ripk1	0.686323391675225	0.318447526152401	1	0.889	1
Crebrf	0.686523775984781	0.604327825588088	0.75	0.333	1
Mllt11	0.686529898410664	-0.384663850235325	0.75	0.667	1
Dxo	0.686862707006093	0.659730269123128	0.5	0.444	1
Commd10	0.686950149639929	0.387925653661603	0.75	0.889	1
Arl8a	0.687150006441076	0.418604114299036	0.75	0.889	1
B3gat3	0.687265260945006	-0.388070451678575	0.75	0.667	1
Pcmt1	0.687374919352628	0.384519052218353	1	0.778	1
H2-Ab1	0.687736162158667	0.258124491709987	1	1	1
Pofut1	0.688090959669107	-0.398917833915567	0.75	0.778	1
Map4	0.688495188660736	0.343256604327873	1	0.889	1
Chic2	0.688586780751201	0.386736390515461	1	0.778	1
Nfatc3	0.688588795319328	-0.385593721386362	1	0.778	1
Uxt	0.689324765845957	-0.324839690307266	0.5	0.667	1
Trmt1l	0.689339846178789	0.455327220304561	1	0.556	1
Uhrf1	0.689426850190996	-0.398917833915567	1	0.889	1
Rpl9	0.689729258338249	0.339850002884625	0.75	0.556	1
Ercc1	0.690102892167221	0.649092838140872	0.5	0.333	1
Tmem263	0.690387682805705	0.604327825588088	0.75	0.333	1
Vdr	0.690482813688327	-0.516216333646211	1	0.667	1
Bag3	0.690498915869283	-0.38729250879594	0.75	0.778	1
Zdhhc20	0.691055795696956	-0.380272081118167	1	0.889	1
Rab33b	0.691116105848133	0.450032920635048	0.5	0.444	1
Ndfip2	0.691255642226893	0.437208880277464	0.75	0.889	1
Kif13b	0.691616745006847	0.684498174272071	1	0.333	1
Hemk1	0.691735460833262	0.582498460769675	0.75	0.778	1
Vps52	0.691808904586373	0.545434136534519	1	0.444	1
Il2ra	0.691965840046593	0.824789515393625	0.5	0.333	1
Trim27	0.692188478865643	0.368775228911416	1	0.889	1
Zfp24	0.692415667701544	-0.45810622117073	0.5	0.444	1
Idh2	0.692437788382785	-0.350646912008888	1	0.889	1
Adk	0.692579863690435	0.442943495848728	1	0.667	1
Ccl3	0.692929363962423	-0.415037499278844	0.25	0.333	1
Scap	0.693184065586389	-0.367103022215141	1	0.889	1
Zfp407	0.693653556714142	0.729352410056331	0.25	0.444	1
H2-T22	0.693953266372455	-0.462343214057201	0.25	0.778	1
Gtf2h2	0.694168282234173	-0.539026216554297	0.75	0.667	1
Il7r	0.694577120068173	0.257517400866228	1	1	1
Dnajc13	0.694886670426848	-0.389042290745899	0.75	1	1
Ptpn12	0.695348763934611	0.476586339676364	0.75	0.667	1
Triobp	0.695456624633678	-0.35473698901103	1	0.889	1
Ppp1r12a	0.695560486853968	-0.278833115680532	1	1	1
Icosl	0.695562547253386	-0.557995453120887	0.5	0.556	1
Sqor	0.695647523738264	0.343954401217361	1	0.889	1
D5Ertd579e	0.695729849942898	0.42449782852791	0.75	0.667	1
Itgax	0.695888660281323	-0.372024610318751	1	0.889	1
Snx9	0.696023746330094	0.360147417117853	1	0.889	1
Polm	0.696130312083447	-0.587504695283609	0.5	0.556	1
Zfp516	0.696135995310084	-0.484578432531921	0.5	0.667	1
Ptprs	0.696178249388855	-0.312939311660108	0.75	1	1
Gmfb	0.696479063378721	-0.279553143165561	1	1	1
Ctns	0.696704589380127	-0.720845928802929	0.5	0.444	1
Nipsnap3b	0.697026623330962	0.284096021361623	1	1	1
Vps33b	0.697192485922046	0.634887726052839	0.5	0.556	1
Dph2	0.697233139795422	-0.602664502454615	0.5	0.333	1
Itgb5	0.697333852559735	-0.537894247064377	0.5	0.778	1
Acot13	0.697766505334945	-0.369233809665719	1	0.778	1
Bag5	0.697912231297885	-0.588102208251724	0.25	0.778	1
Ppm1h	0.69802763526225	-0.641465433850449	0.75	0.556	1
Flywch1	0.698091497837264	-0.804984017594857	0.25	0.556	1
Senp7	0.698130683971026	-0.715903978638377	0.5	0.444	1
Brd3	0.698136051687201	0.318626731797112	1	0.889	1
Etv3	0.698191690272348	0.30056277395926	1	1	1
Spink2	0.698253098200693	-0.902831340993002	0.5	0.333	1
Nrip1	0.698344002315543	-0.493040011280117	1	0.667	1
Aldh3a2	0.698349862392216	-0.467504919172979	1	0.667	1
Rhob	0.698491492953322	-0.44305187544844	0.75	0.556	1
Yipf1	0.698744291300406	0.473317144892247	1	0.556	1
Rnh1	0.699005760229642	-0.38116263364082	1	0.778	1
Ubr1	0.69910027133618	0.622437206139819	1	0.444	1
Limk1	0.699255719902723	0.532495080827021	0.75	0.556	1
Gatc	0.699317187946963	-0.562379215354031	0.5	0.667	1
Rpp38	0.69932908594395	0.584962500721156	0.75	0.444	1
Osbpl9	0.699785205092689	0.369862571951065	1	0.778	1
Tspyl2	0.699785388314755	0.741831349338022	0.75	0.333	1
Usp36	0.700082756610836	-0.385593721386362	1	0.889	1
Casc3	0.700338582607742	0.493713438355202	1	0.556	1
Sntb2	0.700714172073274	0.514573172829758	0.75	0.556	1
Unk	0.70077389618044	-0.5038467662367	0.75	0.556	1
Wdr82	0.700970695672726	0.316411089919796	1	0.889	1
Fcgr3	0.701221426697048	0.51581633968039	0.75	0.778	1
Fam45a	0.701249542195397	-0.401231699753813	0.5	0.889	1
Magt1	0.701429952383642	0.264470637949312	1	1	1
Ing2	0.701485224489628	-0.514573172829758	0.5	0.444	1
Sec63	0.702158312584012	-0.574236094128098	0.75	0.444	1
Rab5b	0.702522374049144	0.526068811667588	0.75	0.556	1
Fcho2	0.702864219873171	0.346802763526391	1	0.889	1
Lap3	0.702903125429637	-0.407732698655611	1	0.778	1
Prorsd1	0.703058793406094	0.432959407276106	0.5	0.667	1
Mrpl39	0.703079419428688	-0.415037499278844	0.5	0.889	1
Numa1	0.703093004711633	0.276840205358825	1	0.889	1
Tapbpl	0.703753454351089	0.754887502163469	0.75	0.333	1
Pnkp	0.703758942662097	0.54189377882927	1	0.444	1
Rnf114	0.703793397496443	0.318023640431447	1	0.889	1
